14.018940, 16.191860, 21.984280, 68.801640, 309.072410, 324.137560, 328.393280, 328.894280, 330.160620, 331.458370
15.001870, 16.332340, 20.298730, 170.232390, 315.213900, 322.136410, 324.111390, 325.103030, 325.777380, 326.269380
11.663570, 13.024450, 16.928840, 145.460140, 311.002400, 317.590750, 319.846830, 320.983020, 321.717130, 322.257860
15.679900, 16.976000, 20.911620, 147.747750, 314.897740, 321.416290, 323.818570, 325.063190, 325.711060, 326.258430
11.747050, 13.767360, 19.284850, 231.821930, 324.488450, 330.993740, 333.115310, 334.523370, 335.102250, 336.431270
3225.314950, 4027.447090, 4061.359630, 4068.320930, 4071.787880, 4073.814510
